reported_name,reported_name_fixed,scientificName,kingdom,phylum,class,order,family,db,db_code,ObservationType,Source,Field,DispersalDistance,Code,Database,Unit,Sex,Study duration (days),Comments
Oncorhynchus clarkii,Oncorhynchus clarkii,Oncorhynchus clarkii,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:5711980,mark-release-recapture,Young 2011,Maximum_dispersal_distance_(m),9020,MaxDispersalDistance,Comte & Olden,m,NA,365.25,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus kisutch,Oncorhynchus kisutch,Oncorhynchus kisutch,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:5204034,mark-release-recapture,Kahler et al. 2001,Maximum_dispersal_distance_(m),201.5,MaxDispersalDistance,Comte & Olden,m,NA,7,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus kisutch,Oncorhynchus kisutch,Oncorhynchus kisutch,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:5204034,mark-release-recapture,Kahler et al. 2001,Maximum_dispersal_distance_(m),142,MaxDispersalDistance,Comte & Olden,m,NA,7,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus kisutch,Oncorhynchus kisutch,Oncorhynchus kisutch,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:5204034,mark-release-recapture,Kahler et al. 2001,Maximum_dispersal_distance_(m),213,MaxDispersalDistance,Comte & Olden,m,NA,7,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus kisutch,Oncorhynchus kisutch,Oncorhynchus kisutch,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:5204034,mark-release-recapture,Kahler et al. 2001,Maximum_dispersal_distance_(m),234,MaxDispersalDistance,Comte & Olden,m,NA,5.77,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus masou masou,Oncorhynchus masou masou,NA,NA,NA,NA,NA,NA,NA,NA,mark-release-recapture,Sakata et al. 2005,Maximum_dispersal_distance_(m),1159,MaxDispersalDistance,Comte & Olden,m,NA,30,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus masou masou,Oncorhynchus masou masou,NA,NA,NA,NA,NA,NA,NA,NA,mark-release-recapture,Nakano et al. 1990,Maximum_dispersal_distance_(m),360,MaxDispersalDistance,Comte & Olden,m,NA,183,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus mykiss,Oncorhynchus mykiss,Oncorhynchus mykiss,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:5204019,mark-release-recapture,Bjornn & Mallet 1964,Maximum_dispersal_distance_(m),143231.26,MaxDispersalDistance,Comte & Olden,m,NA,730.5,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,Oncorhynchus tshawytscha,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:5204024,mark-release-recapture,Connor et al. 2003,Maximum_dispersal_distance_(m),43000,MaxDispersalDistance,Comte & Olden,m,NA,9,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oreochromis andersonii,Oreochromis andersonii,Oreochromis andersonii,Animalia,Chordata,NA,Perciformes,Cichlidae,gbif,GBIF:2372323,radio-tracking,Thorstad et al. 2001,Maximum_dispersal_distance_(m),4303.5,MaxDispersalDistance,Comte & Olden,m,NA,4.09,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Oxydoras kneri,Oxydoras kneri,Oxydoras kneri,Animalia,Chordata,NA,Siluriformes,Doradidae,gbif,GBIF:2343916,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),60000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Perci caprodes,Perci caprodes,NA,NA,NA,NA,NA,NA,NA,NA,mark-release-recapture,Schwalb et al. 2011,Maximum_dispersal_distance_(m),75,MaxDispersalDistance,Comte & Olden,m,NA,20.95,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Perci nigrofasciata,Perci nigrofasciata,NA,NA,NA,NA,NA,NA,NA,NA,mark-release-recapture,Freeman 1995,Maximum_dispersal_distance_(m),420,MaxDispersalDistance,Comte & Olden,m,NA,22.83,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Perci rex,Perci rex,NA,NA,NA,NA,NA,NA,NA,NA,mark-release-recapture,Roberts & Angermeier 2007,Maximum_dispersal_distance_(m),3200,MaxDispersalDistance,Comte & Olden,m,NA,334.86,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Perci roanoka,Perci roanoka,NA,NA,NA,NA,NA,NA,NA,NA,mark-release-recapture,Roberts & Angermeier 2007,Maximum_dispersal_distance_(m),596.3,MaxDispersalDistance,Comte & Olden,m,NA,18.5,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Piaractus mesopotamicus,Piaractus mesopotamicus,Piaractus mesopotamicus,Animalia,Chordata,NA,Characiformes,Serrasalmidae,gbif,GBIF:2353219,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),625000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pimelodus albicans,Pimelodus albicans,Pimelodus albicans,Animalia,Chordata,NA,Siluriformes,Pimelodidae,gbif,GBIF:2338892,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),110000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pimelodus maculatus,Pimelodus maculatus,Pimelodus maculatus,Animalia,Chordata,NA,Siluriformes,Pimelodidae,gbif,GBIF:2338908,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),150000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pinirampus pirimpu,Pinirampus pirimpu,Pinirampus pirinampu,Animalia,Chordata,NA,Siluriformes,Pimelodidae,gbif,GBIF:2338952,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),225000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Poecilia gillii,Poecilia gillii,Poecilia gillii,Animalia,Chordata,NA,Cyprinodontiformes,Poeciliidae,gbif,GBIF:5203781,mark-release-recapture,Chapman & Kramer 1991,Maximum_dispersal_distance_(m),785,MaxDispersalDistance,Comte & Olden,m,NA,51,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Polyodon spathula,Polyodon spathula,Polyodon spathula,Animalia,Chordata,NA,Acipenseriformes,Polyodontidae,gbif,GBIF:5212833,radio-tracking,Moen & Scarnecchia 1992,Maximum_dispersal_distance_(m),92000,MaxDispersalDistance,Comte & Olden,m,NA,91.5,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Prochilodus lineatus,Prochilodus lineatus,Prochilodus lineatus,Animalia,Chordata,NA,Characiformes,Prochilodontidae,gbif,GBIF:2352154,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),250000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Prochilodus lineatus,Prochilodus lineatus,Prochilodus lineatus,Animalia,Chordata,NA,Characiformes,Prochilodontidae,gbif,GBIF:2352154,radio-tracking,Pesoa & Schulz 2010,Maximum_dispersal_distance_(m),139000,MaxDispersalDistance,Comte & Olden,m,NA,191.26,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Prosopium williamsoni,Prosopium williamsoni,Prosopium williamsoni,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:2351530,mark-release-recapture,Pettit & Wallace 1975,Maximum_dispersal_distance_(m),87874.43,MaxDispersalDistance,Comte & Olden,m,NA,142.67,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pseudoplatystoma corruscans,Pseudoplatystoma corruscans,Pseudoplatystoma corruscans,Animalia,Chordata,NA,Siluriformes,Pimelodidae,gbif,GBIF:2338660,radio-tracking,Godinho et al. 2007,Maximum_dispersal_distance_(m),98625.7,MaxDispersalDistance,Comte & Olden,m,NA,19.88,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pseudoplatystoma corruscans,Pseudoplatystoma corruscans,Pseudoplatystoma corruscans,Animalia,Chordata,NA,Siluriformes,Pimelodidae,gbif,GBIF:2338660,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),401000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pterodoras granulosus,Pterodoras granulosus,Pterodoras granulosus,Animalia,Chordata,NA,Siluriformes,Doradidae,gbif,GBIF:2343967,mark-release-recapture,Makrakis et al. 2007,Maximum_dispersal_distance_(m),215000,MaxDispersalDistance,Comte & Olden,m,NA,216,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pterodoras granulosus,Pterodoras granulosus,Pterodoras granulosus,Animalia,Chordata,NA,Siluriformes,Doradidae,gbif,GBIF:2343967,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),215000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Ptychocheilus grandis,Ptychocheilus grandis,Ptychocheilus grandis,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:5205694,mark-release-recapture,Grant & Maslin 1999,Maximum_dispersal_distance_(m),1217,MaxDispersalDistance,Comte & Olden,m,NA,100,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Ptychocheilus grandis,Ptychocheilus grandis,Ptychocheilus grandis,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:5205694,radio-tracking,Harvey & Nakamoto 1999,Maximum_dispersal_distance_(m),23162.86,MaxDispersalDistance,Comte & Olden,m,NA,31.77,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Ptychocheilus lucius,Ptychocheilus lucius,Ptychocheilus lucius,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:5205692,radio-tracking,McAda & Kaeding 1991,Maximum_dispersal_distance_(m),313000,MaxDispersalDistance,Comte & Olden,m,NA,213.5,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Ptychocheilus lucius,Ptychocheilus lucius,Ptychocheilus lucius,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:5205692,radio-tracking,McAda & Kaeding 1991,Maximum_dispersal_distance_(m),92700,MaxDispersalDistance,Comte & Olden,m,NA,7,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Ptychocheilus lucius,Ptychocheilus lucius,Ptychocheilus lucius,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:5205692,radio-tracking,Ryden & Ahlm 1996,Maximum_dispersal_distance_(m),91200,MaxDispersalDistance,Comte & Olden,m,NA,20.45,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Ptychocheilus oregonensis,Ptychocheilus oregonensis,Ptychocheilus oregonensis,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:5205686,radio-tracking,Martinelli & Shively 1997,Maximum_dispersal_distance_(m),38800,MaxDispersalDistance,Comte & Olden,m,NA,3.9,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Pylodictis olivaris,Pylodictis olivaris,Pylodictis olivaris,Animalia,Chordata,NA,Siluriformes,Ictaluridae,gbif,GBIF:2341077,mark-release-recapture,Travnichek 2004,Maximum_dispersal_distance_(m),161000,MaxDispersalDistance,Comte & Olden,m,NA,87,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Rhinichthys atratulus,Rhinichthys atratulus,Rhinichthys atratulus,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:2359823,mark-release-recapture,Albanese et al. 2003,Maximum_dispersal_distance_(m),1029,MaxDispersalDistance,Comte & Olden,m,NA,42,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Rhinichthys cataractae,Rhinichthys cataractae,Rhinichthys cataractae,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:2359811,mark-release-recapture,Hill & Grossman 1987,Maximum_dispersal_distance_(m),40,MaxDispersalDistance,Comte & Olden,m,NA,87,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Rutilus rutilus,Rutilus rutilus,Rutilus rutilus,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:2359706,mark-release-recapture,Stott 1967,Maximum_dispersal_distance_(m),1230,MaxDispersalDistance,Comte & Olden,m,NA,5.58,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Rutilus rutilus,Rutilus rutilus,Rutilus rutilus,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:2359706,mark-release-recapture,Stott 1967,Maximum_dispersal_distance_(m),1915,MaxDispersalDistance,Comte & Olden,m,NA,5.08,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Rutilus rutilus,Rutilus rutilus,Rutilus rutilus,Animalia,Chordata,NA,Cypriniformes,Cyprinidae,gbif,GBIF:2359706,radio-tracking,Geeraerts et al. 2007,Maximum_dispersal_distance_(m),860,MaxDispersalDistance,Comte & Olden,m,NA,7,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salminus brasiliensis,Salminus brasiliensis,Salminus brasiliensis,Animalia,Chordata,NA,Characiformes,Bryconidae,gbif,GBIF:2354769,mark-release-recapture,Makrakis et al. 2012,Maximum_dispersal_distance_(m),86000,MaxDispersalDistance,Comte & Olden,m,NA,166,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salminus brasiliensis,Salminus brasiliensis,Salminus brasiliensis,Animalia,Chordata,NA,Characiformes,Bryconidae,gbif,GBIF:2354769,radio-tracking,Schultz & Leal 2012,Maximum_dispersal_distance_(m),72000,MaxDispersalDistance,Comte & Olden,m,NA,61,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo salar,Salmo salar,Salmo salar,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:7595433,radio-tracking,Stickler et al. 2008,Maximum_dispersal_distance_(m),55,MaxDispersalDistance,Comte & Olden,m,NA,29.8,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo salar,Salmo salar,Salmo salar,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:7595433,radio-tracking,Stickler et al. 2008,Maximum_dispersal_distance_(m),125.6,MaxDispersalDistance,Comte & Olden,m,NA,29.8,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo salar,Salmo salar,Salmo salar,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:7595433,mark-release-recapture,Hesthagen 1988,Maximum_dispersal_distance_(m),365,MaxDispersalDistance,Comte & Olden,m,NA,23,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo salar,Salmo salar,Salmo salar,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:7595433,radio-tracking,Berland et al. 2004,Maximum_dispersal_distance_(m),1937,MaxDispersalDistance,Comte & Olden,m,NA,14,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo salar,Salmo salar,Salmo salar,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:7595433,mark-release-recapture,Steingrímsson & Grant 2003,Maximum_dispersal_distance_(m),6.5,MaxDispersalDistance,Comte & Olden,m,NA,61,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo salar,Salmo salar,Salmo salar,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:7595433,mark-release-recapture,Steingrímsson & Grant 2003,Maximum_dispersal_distance_(m),4.22,MaxDispersalDistance,Comte & Olden,m,NA,20,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo salar,Salmo salar,Salmo salar,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:7595433,mark-release-recapture,Steingrímsson & Grant 2003,Maximum_dispersal_distance_(m),7.34,MaxDispersalDistance,Comte & Olden,m,NA,40,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo trutta,Salmo trutta,Salmo trutta,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:8215487,mark-release-recapture,Harcup et al. 1984,Maximum_dispersal_distance_(m),120,MaxDispersalDistance,Comte & Olden,m,NA,14,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo trutta,Salmo trutta,Salmo trutta,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:8215487,mark-release-recapture,Harcup et al. 1984,Maximum_dispersal_distance_(m),180,MaxDispersalDistance,Comte & Olden,m,NA,7,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo trutta,Salmo trutta,Salmo trutta,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:8215487,radio-tracking,Petty et al. 2012,Maximum_dispersal_distance_(m),21,MaxDispersalDistance,Comte & Olden,m,NA,3.5,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo trutta,Salmo trutta,Salmo trutta,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:8215487,mark-release-recapture,Harcup et al. 1984,Maximum_dispersal_distance_(m),190,MaxDispersalDistance,Comte & Olden,m,NA,21,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
Salmo trutta,Salmo trutta,Salmo trutta,Animalia,Chordata,NA,Salmoniformes,Salmonidae,gbif,GBIF:8215487,mark-release-recapture,Harcup et al. 1984,Maximum_dispersal_distance_(m),70,MaxDispersalDistance,Comte & Olden,m,NA,14,study duration is species-specific based on tracking or mark-recapture; STUDY DURATION IS MEAN TIME BETWEEN SIGHTINGS
