"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","natal dispersal",NA,"Natal_dispersal_median_distance_(km)","8.1","MedianDispersalDistance","Sutherland (mammals)","km","f","natal dispersal"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","natal dispersal","Phillips et al. (1972)","Natal_dispersal_median_distance_(km)","8.1","MedianDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","natal dispersal","Zimen (1984)","Natal_dispersal_median_distance_(km)","12.0","MedianDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","natal dispersal",NA,"Natal_dispersal_median_distance_(km)","12.4","MedianDispersalDistance","Sutherland (mammals)","km","f","natal dispersal"
"Microtus oeconomus","Microtus oeconomus","Microtus oeconomus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438635","natal dispersal","Steen (1994)","Natal_dispersal_median_distance_(km)","0.75","MedianDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2437967","natal dispersal","Dice and Howard (1951)","Natal_dispersal_median_distance_(km)","0.05","MedianDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2437967","natal dispersal",NA,"Natal_dispersal_median_distance_(km)","0.15","MedianDispersalDistance","Sutherland (mammals)","km","f","natal dispersal"
"Ochotona princeps","Ochotona princeps","Ochotona princeps","Animalia","Chordata","Mammalia","Lagomorpha","Ochotonidae","gbif","GBIF:2436982","natal dispersal","Peacock and Smith (1997)","Natal_dispersal_median_distance_(km)","0.09","MedianDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Didelphis virginianus","Didelphis virginianus","Didelphis virginiana","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","gbif","GBIF:2439923","natal dispersal","VanDruff (1969)","Natal_dispersal_maximum_distance_(km)","4.3","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Didelphis virginianus","Didelphis virginianus","Didelphis virginiana","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","gbif","GBIF:2439923","natal dispersal",NA,"Natal_dispersal_maximum_distance_(km)","5.152","MaxDispersalDistance","Sutherland (mammals)","km","f","natal dispersal"
"Trichosurus vulpecula","Trichosurus vulpecula","Trichosurus vulpecula","Animalia","Chordata","Mammalia","Diprotodontia","Phalangeridae","gbif","GBIF:2440254","natal dispersal","Cowan et al. (1996)","Natal_dispersal_maximum_distance_(km)","12.8","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Procyon lotor","Procyon lotor","Procyon lotor","Animalia","Chordata","Mammalia","Carnivora","Procyonidae","gbif","GBIF:5218786","natal dispersal","Priewert (1951), Lynch (1967)","Natal_dispersal_maximum_distance_(km)","265.5","MaxDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","natal dispersal","Ables (1965), Allen and Sargent (1993)","Natal_dispersal_maximum_distance_(km)","394.5","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Vulpes vulpes","Vulpes vulpes","Vulpes vulpes","Animalia","Chordata","Mammalia","Carnivora","Canidae","gbif","GBIF:5219243","natal dispersal",NA,"Natal_dispersal_maximum_distance_(km)","302.0","MaxDispersalDistance","Sutherland (mammals)","km","f","natal dispersal"
"Marmota flaviventris","Marmota flaviventris","Marmota flaviventris","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:2437369","natal dispersal","Armitage (1974), Armitage and Downhower (1974)","Natal_dispersal_maximum_distance_(km)","1.4","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Spermophilus beecheyi","Spermophilus beecheyi","Otospermophilus beecheyi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8080937","natal dispersal","Evans and Holdenried (1943)","Natal_dispersal_maximum_distance_(km)","1.44","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Spermophilus beecheyi","Spermophilus beecheyi","Otospermophilus beecheyi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8080937","natal dispersal",NA,"Natal_dispersal_maximum_distance_(km)","1.312","MaxDispersalDistance","Sutherland (mammals)","km","f","natal dispersal"
"Spermophilus beldingi","Spermophilus beldingi","Urocitellus beldingi","Animalia","Chordata","Mammalia","Rodentia","Sciuridae","gbif","GBIF:8428945","natal dispersal","Holekamp (1984)","Natal_dispersal_maximum_distance_(km)","0.328","MaxDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Thomomys bottae","Thomomys bottae","Thomomys bottae","Animalia","Chordata","Mammalia","Rodentia","Geomyidae","gbif","GBIF:2439385","natal dispersal","Daly and Patton (1990)","Natal_dispersal_maximum_distance_(km)","0.30","MaxDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Neotoma cinerea","Neotoma cinerea","Neotoma cinerea","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438437","natal dispersal","Smith (1997)","Natal_dispersal_maximum_distance_(km)","2.2","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Microtus oeconomus","Microtus oeconomus","Microtus oeconomus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438635","natal dispersal","Steen (1994)","Natal_dispersal_maximum_distance_(km)","1.0","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Microtus pennsylvanicus","Microtus pennsylvanicus","Microtus pennsylvanicus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2438655","natal dispersal","Mihok et al. (1988)","Natal_dispersal_maximum_distance_(km)","0.245","MaxDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2437967","natal dispersal","Dice and Howard (1951)","Natal_dispersal_maximum_distance_(km)","0.883","MaxDispersalDistance","Sutherland (mammals)","km","m","natal dispersal"
"Peromyscus maniculatus","Peromyscus maniculatus","Peromyscus maniculatus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","gbif","GBIF:2437967","natal dispersal",NA,"Natal_dispersal_maximum_distance_(km)","1.005","MaxDispersalDistance","Sutherland (mammals)","km","f","natal dispersal"
"Ochotona princeps","Ochotona princeps","Ochotona princeps","Animalia","Chordata","Mammalia","Lagomorpha","Ochotonidae","gbif","GBIF:2436982","natal dispersal","Peacock and Smith (1997)","Natal_dispersal_maximum_distance_(km)","0.396","MaxDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Lepus americanus","Lepus americanus","Lepus americanus","Animalia","Chordata","Mammalia","Lagomorpha","Leporidae","gbif","GBIF:2436794","natal dispersal","O’Farrell (1965)","Natal_dispersal_maximum_distance_(km)","20.1","MaxDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Alces alces","Alces alces","Alces alces","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","gbif","GBIF:2440940","natal dispersal","Pullianen (1974)","Natal_dispersal_maximum_distance_(km)","118","MaxDispersalDistance","Sutherland (mammals)","km","","natal dispersal"
"Cervus canadensis","Cervus canadensis","Cervus elaphus","Animalia","Chordata","Mammalia","Artiodactyla","Cervidae","gbif","GBIF:2440958","natal dispersal","Brazda (1953)","Natal_dispersal_maximum_distance_(km)","18.5","MaxDispersalDistance","Sutherland (mammals)","km","m/f","natal dispersal"
"Branta canadensis","Branta canadensis","Branta canadensis","Animalia","Chordata","Aves","Anseriformes","Anatidae","gbif","GBIF:5232437","natal dispersal","Lessells (1985)","Natal_dispersal_median_distance_(km)","2.0","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Bucephala clangula","Bucephala clangula","Bucephala clangula","Animalia","Chordata","Aves","Anseriformes","Anatidae","gbif","GBIF:2498326","natal dispersal","Dow and Fredga (1983)","Natal_dispersal_median_distance_(km)","0.75","MedianDispersalDistance","Sutherland (birds)","km","f","natal dispersal"
"Accipiter gentilis","Accipiter gentilis","Accipiter gentilis","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","gbif","GBIF:2480589","natal dispersal","Marcström and Kenward (1981), Mueller and Berger (1967)","Natal_dispersal_median_distance_(km)","32","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Accipiter cooperi","Accipiter cooperii","Accipiter cooperii","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","gbif","GBIF:2480621","natal dispersal","Rosenfield and Bielefeldt (1992)","Natal_dispersal_median_distance_(km)","9.2","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Accipiter nisus","Accipiter nisus","Accipiter nisus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","gbif","GBIF:2480637","natal dispersal","Newton and Marquiss (1983)","Natal_dispersal_median_distance_(km)","9.0","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Falco peregrinus","Falco peregrinus","Falco peregrinus","Animalia","Chordata","Aves","Falconiformes","Falconidae","gbif","GBIF:2481047","natal dispersal","Mearns and Newton (1982), James et al. (1989)","Natal_dispersal_median_distance_(km)","58.0","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Falco sparverius","Falco sparverius","Falco sparverius","Animalia","Chordata","Aves","Falconiformes","Falconidae","gbif","GBIF:9685907","natal dispersal","Miller and Smallwood (1997)","Natal_dispersal_median_distance_(km)","4.8","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Dendragapus canadensis","Falcipennis canadensis","Falcipennis canadensis","Animalia","Chordata","Aves","Galliformes","Phasianidae","gbif","GBIF:2473492","natal dispersal","Hines (1986), Schroeder (1986)","Natal_dispersal_median_distance_(km)","0.6","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Tympanuchus cupido","Tympanuchus cupido","Tympanuchus cupido","Animalia","Chordata","Aves","Galliformes","Phasianidae","gbif","GBIF:2473510","natal dispersal","Bowman and Robel (1977)","Natal_dispersal_median_distance_(km)","1.0","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Lagopus lagopus","Lagopus lagopus","Lagopus lagopus","Animalia","Chordata","Aves","Galliformes","Phasianidae","gbif","GBIF:2473421","natal dispersal","Martin and Hannon (1987)","Natal_dispersal_median_distance_(km)","1.0","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Charadrius melodus","Charadrius melodus","Charadrius melodus","Animalia","Chordata","Aves","Charadriiformes","Charadriidae","gbif","GBIF:2480283","natal dispersal","Haig and Oring (1988)","Natal_dispersal_median_distance_(km)","11.8","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Larus delawarensis","Larus delawarensis","Larus delawarensis","Animalia","Chordata","Aves","Charadriiformes","Laridae","gbif","GBIF:2481134","natal dispersal","Gabrey (1996)","Natal_dispersal_median_distance_(km)","98.0","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Larus glaucescens","Larus glaucescens","Larus glaucescens","Animalia","Chordata","Aves","Charadriiformes","Laridae","gbif","GBIF:2481196","natal dispersal","Butler et al. (1980), Belant and Dolbeer (1993)","Natal_dispersal_median_distance_(km)","100.0","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Otus asio","Otus asio","Megascops asio","Animalia","Chordata","Aves","Strigiformes","Strigidae","gbif","GBIF:2497415","natal dispersal","Belthoff and Ritchison (1989), VanCamp and Henny (1975), Gehlbach (1986)","Natal_dispersal_median_distance_(km)","10.7","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Strix aluco","Strix aluco","Strix aluco","Animalia","Chordata","Aves","Strigiformes","Strigidae","gbif","GBIF:9282206","natal dispersal","Southern (1970)","Natal_dispersal_median_distance_(km)","4.0","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Aegolius funereus","Aegolius funereus","Aegolius funereus","Animalia","Chordata","Aves","Strigiformes","Strigidae","gbif","GBIF:5739298","natal dispersal","Wallin and Andersson (1981), Löfgren et al. (1986), Korpimäki (1987), Korpimäki and Lagerström (1988)","Natal_dispersal_median_distance_(km)","12.8","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Hirundo rustica","Hirundo rustica","Hirundo rustica","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:9515886","natal dispersal","Allen and Nice (1952), Shields (1982)","Natal_dispersal_median_distance_(km)","6.4","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Iridoprocne bicolor","Iridoprocne bicolor","Tachycineta bicolor","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:2489181","natal dispersal","Chapman (1955)","Natal_dispersal_median_distance_(km)","1.0","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Riparia riparia","Riparia riparia","Riparia riparia","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:2489160","natal dispersal","Mead (1979)","Natal_dispersal_median_distance_(km)","6.0","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Progne subis","Progne subis","Progne subis","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:2489129","natal dispersal","Allen and Nice (1952)","Natal_dispersal_median_distance_(km)","40","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Delichon urbica","Delichon urbicum","Delichon urbicum","Animalia","Chordata","Aves","Passeriformes","Hirundinidae","gbif","GBIF:2489214","natal dispersal","Rheinwald (1975)","Natal_dispersal_median_distance_(km)","0.03","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Malurus splendens","Malurus splendens","Malurus splendens","Animalia","Chordata","Aves","Passeriformes","Maluridae","gbif","GBIF:2487511","natal dispersal","Russell and Rowley (1993)","Natal_dispersal_median_distance_(km)","0.20","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Perisoreus canadensis","Perisoreus canadensis","Perisoreus canadensis","Animalia","Chordata","Aves","Passeriformes","Corvidae","gbif","GBIF:2482436","natal dispersal","Strickland (1991)","Natal_dispersal_median_distance_(km)","0.0","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Pica pica","Pica pica","Pica pica","Animalia","Chordata","Aves","Passeriformes","Corvidae","gbif","GBIF:5229490","natal dispersal","Eden (1987)","Natal_dispersal_median_distance_(km)","0.35","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Parus atricapillus","Poecile atricapillus","Poecile atricapillus","Animalia","Chordata","Aves","Passeriformes","Paridae","gbif","GBIF:2487805","natal dispersal","Weise and Meyer (1979)","Natal_dispersal_median_distance_(km)","1.1","MedianDispersalDistance","Sutherland (birds)","km","f","natal dispersal"
"Parus major","Parus major","Parus major","Animalia","Chordata","Aves","Passeriformes","Paridae","gbif","GBIF:9705453","natal dispersal","Berndt and Sternberg (1968), Greenwood et al. (1979), Weise and Meyer (1979), Nilsson (1989)","Natal_dispersal_median_distance_(km)","0.6","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Parus palustris","Poecile palustris","Poecile palustris","Animalia","Chordata","Aves","Passeriformes","Paridae","gbif","GBIF:2487843","natal dispersal","Nilsson (1989)","Natal_dispersal_median_distance_(km)","1.1","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Parus caeruleus","Parus caeruleus","Cyanistes caeruleus","Animalia","Chordata","Aves","Passeriformes","Paridae","gbif","GBIF:2487879","natal dispersal","Berndt and Sternberg (1968)","Natal_dispersal_median_distance_(km)","0.7","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
"Sitta europea","Sitta europaea","Sitta europaea","Animalia","Chordata","Aves","Passeriformes","Sittidae","gbif","GBIF:2484916","natal dispersal","Berndt and Sternberg (1968), Mattysen and Schmidt (1987)","Natal_dispersal_median_distance_(km)","1.1","MedianDispersalDistance","Sutherland (birds)","km","m","natal dispersal"
"Lanius ludovicianus","Lanius ludovicianus","Lanius ludovicianus","Animalia","Chordata","Aves","Passeriformes","Laniidae","gbif","GBIF:2492870","natal dispersal","Collister and De Smet (1997)","Natal_dispersal_median_distance_(km)","7.3","MedianDispersalDistance","Sutherland (birds)","km","m/f","natal dispersal"
