"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationType","Source","Field","DispersalDistance","Code","Database","Unit","Sex"
"Panicum miliaceum","Panicum miliaceum","Panicum miliaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705090",NA,"Mccanny SJ, Cavers PB. Spread of proso millet (Panicum miliaceum L.) in Ontario, Canada. II. Dispersal by combines. Weed Research. 1988;28:2:67-72","Mean.dispersal.distance.m.","12.99","MeanDispersalDistance","Flores","m",NA
"Panicum miliaceum","Panicum miliaceum","Panicum miliaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705090",NA,"Mccanny SJ, Cavers PB. Spread of proso millet (Panicum miliaceum L.) in Ontario, Canada. II. Dispersal by combines. Weed Research. 1988;28:2:67-73","Mean.dispersal.distance.m.","21.88","MeanDispersalDistance","Flores","m",NA
"Panicum miliaceum","Panicum miliaceum","Panicum miliaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705090",NA,"O'Toole JJ, Cavers PB. Input to seed banks of Proso millet (Panicum miliaceum) in Southern Ontario. Canadian Journal of Plant Sciences. 1983;63:1023-1030","Mean.dispersal.distance.m.","0.4795","MeanDispersalDistance","Flores","m",NA
"Phacelia tanacetifolia","Phacelia tanacetifolia","Phacelia tanacetifolia","Plantae","Tracheophyta","Magnoliopsida","Boraginales","Hydrophyllaceae","gbif","GBIF:2928226",NA,"Heijting, S, Van Der Werf, W, Kropff M. Seed dispersal by forage harvester and rigid-tine cultivator in maize. Weed Research. 2009;49:153-163","Mean.dispersal.distance.m.","5.225","MeanDispersalDistance","Flores","m",NA
"Prunus serotina","Prunus serotina","Prunus serotina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:3021850",NA,"Pairon M, Jonard M, Jacquemart A-L. Modeling seed dispersal of black cherry, an invasive forest tree: how microsatellites may help? Canadian Journal of Forest Research. 2006;36:6:1385-1394","Mean.dispersal.distance.m.","2.5","MeanDispersalDistance","Flores","m",NA
"Prunus serotina","Prunus serotina","Prunus serotina","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:3021850",NA,"Pairon M, Jonard M, Jacquemart A-L. Modeling seed dispersal of black cherry, an invasive forest tree: how microsatellites may help? Canadian Journal of Forest Research. 2006;36:6:1385-1394","Mean.dispersal.distance.m.","10.8","MeanDispersalDistance","Flores","m",NA
"Salsola iberica","Salsola iberica","Kali tragus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Amaranthaceae","gbif","GBIF:7547827",NA,"Stallings GP, Thill DC, Mallory-Smith CA, Lass LW. Plant Movement and Seed Dispersal of Russian Thistle (Salsola iberica). Weed Science. 1995;43:1:63-69","Mean.dispersal.distance.m.","1905.5","MeanDispersalDistance","Flores","m",NA
"Senecio inaequidensis","Senecio inaequidensis","Senecio inaequidens","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3109086",NA,"Monty, Arnaud M, Stainer, Charles, Lebeau, Frederic, Pieret, Nora, Mahy G. SEED RAIN PATTERN OF THE INVASIVE WEED SENECIO INAEQUIDENS ( ASTERACEAE ). Belgian Journal of Botany. 2008;141:1:51-63","Mean.dispersal.distance.m.","5.2","MeanDispersalDistance","Flores","m",NA
"Senecio jacobaea","Senecio jacobaea","Senecio jacobaea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8965572",NA,"McEvoy PB, Cox CS. Wind Dispersal Distances in Dimorphic Achenes of Ragwort , Senecio Jacobaea. Ecology. 1987;68:6:2006-2015","Mean.dispersal.distance.m.","3.03","MeanDispersalDistance","Flores","m",NA
"Senecio vulgaris","Senecio vulgaris","Senecio vulgaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3108983",NA,"Bergelson, Joy, Newman, Jonathan A, Floresroux EM. Rates of Weed Spread in Spatially Heterogeneous Environments. Ecology. 1993;74:4:999-1011","Mean.dispersal.distance.m.","0.3423","MeanDispersalDistance","Flores","m",NA
"Sorgum halepense","Sorgum halepense","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705185",NA,"Ghersa CM, Martinez-Ghersa MA, Satorre EH, Van Esso ML, Chichotky G. Seed dispersal, distribution and recruitment of seedlings of Sorghum halepense (L.) Pers. Weed Research. 1993;33:1:79-88","Mean.dispersal.distance.m.","0.2964","MeanDispersalDistance","Flores","m",NA
"Sorgum halepense","Sorgum halepense","Sorghum halepense","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705185",NA,"Ghersa CM, Martinez-Ghersa MA, Satorre EH, Van Esso ML, Chichotky G. Seed dispersal, distribution and recruitment of seedlings of Sorghum halepense (L.) Pers. Weed Research. 1993;33:1:79-88","Mean.dispersal.distance.m.","22.73","MeanDispersalDistance","Flores","m",NA
"Tamarindus indica","Tamarindus indica","Tamarindus indica","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:2975768",NA,"Campos-Arceiz, A., Larrinaga, A. R., Weerasinghe, U. R., Takatsuki, S., Pastorini, J., Leimgruber, P., Fernando, P. and Santamaria, L. BEHAVIOR RATHER THAN DIET MEDIATES SEASONAL DIFFERENCES IN SEED DISPERSAL BY ASIAN ELEPHANTS. Ecology. 2008;89: 2684-2691","Mean.dispersal.distance.m.","1522.25","MeanDispersalDistance","Flores","m",NA
"Ulex europaeus","Ulex europaeus","Ulex europaeus","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:2951984",NA,"Norambuena, Hernan, Piper GL. Impact of Apion ulicis Forster on Ulex europaeus L. Seed Dispersal. Biological Control. 2000;17(3):267-271","Mean.dispersal.distance.m.","87.22","MeanDispersalDistance","Flores","m",NA
"Veronica arvensis","Veronica arvensis","Veronica arvensis","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","gbif","GBIF:3172048",NA,"Nakanishi, H. Splash seed dispersal by raindrops. Ecological Research 2002;17: 663-671.","Mean.dispersal.distance.m.","0.145711403","MeanDispersalDistance","Flores","m",NA
"Acer negundo","Acer negundo","Acer negundo","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189866",NA,"S‰umel I, Kowarik I. Urban rivers as dispersal corridors for primarily wind-dispersed invasive tree species. Landscape and Urban Planning. 2010;94:244-249","Maximum.dispersal.distance.m.","1200","MaxDispersalDistance","Flores","m",NA
"Acer platanoides","Acer platanoides","Acer platanoides","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Sapindaceae","gbif","GBIF:3189846",NA,"Martin PH, Canham CD. Dispersal and recruitment limitation in native versus exotic tree species: life-history strategies and Janzen-Connell effects. Oikos. 2010;119(5):807-824","Maximum.dispersal.distance.m.","50","MaxDispersalDistance","Flores","m",NA
"Aegilops triuncialis","Aegilops triuncialis","Aegilops triuncialis","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:5289793",NA,"Thomson DM. Do source-sink dynamics promote the spread of an invasive grass into a novel habitat? Ecology. 2007;88(12):3126-3134","Maximum.dispersal.distance.m.","2.16","MaxDispersalDistance","Flores","m",NA
"Ailanthus altissima","Ailanthus altissima","Ailanthus altissima","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Simaroubaceae","gbif","GBIF:3190653",NA,"Landenberger RE, Kota NL, McGraw JB. Seed dispersal of the non-native invasive tree Ailanthus altissima into contrasting environments. Plant Ecology. 2006;192(1):55-70","Maximum.dispersal.distance.m.","100","MaxDispersalDistance","Flores","m",NA
"Ailanthus altissima","Ailanthus altissima","Ailanthus altissima","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Simaroubaceae","gbif","GBIF:3190653",NA,"Martin PH, Canham CD. Dispersal and recruitment limitation in native versus exotic tree species: life-history strategies and Janzen-Connell effects. Oikos. 2010;119(5):807-824","Maximum.dispersal.distance.m.","50","MaxDispersalDistance","Flores","m",NA
"Ailanthus altissima","Ailanthus altissima","Ailanthus altissima","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Simaroubaceae","gbif","GBIF:3190653",NA,"Kaproth MA, Mcgraw JB. Seed Viability and Dispersal of the Wind-Dispersed Invasive Ailanthus altissima in Aqueous Environments. Forest Science. 2008;54(5):490-497","Maximum.dispersal.distance.m.","10","MaxDispersalDistance","Flores","m",NA
"Ailanthus altissima","Ailanthus altissima","Ailanthus altissima","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Simaroubaceae","gbif","GBIF:3190653",NA,"Kaproth MA, Mcgraw JB. Seed Viability and Dispersal of the Wind-Dispersed Invasive Ailanthus altissima in Aqueous Environments. Forest Science. 2008;54(5):490-496","Maximum.dispersal.distance.m.","8100","MaxDispersalDistance","Flores","m",NA
"Ailanthus altissima","Ailanthus altissima","Ailanthus altissima","Plantae","Tracheophyta","Magnoliopsida","Sapindales","Simaroubaceae","gbif","GBIF:3190653",NA,"S‰umel I, Kowarik I. Urban rivers as dispersal corridors for primarily wind-dispersed invasive tree species. Landscape and Urban Planning. 2010;94:244-249","Maximum.dispersal.distance.m.","1200","MaxDispersalDistance","Flores","m",NA
"Avena fatua","Avena fatua","Avena fatua","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705297",NA,"Shirtliffe SJ, Entz MH. Chaff collection reduces seed dispersal of wild oat (Avena fatua) by a combine harvester. Weed Science. 2005;53(4):465-470","Maximum.dispersal.distance.m.","255","MaxDispersalDistance","Flores","m",NA
"Carduus nutans","Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",NA,"Lee, Janet M., and J. L. Hamrick. Demography of two natural populations of musk thistle (Carduus nutans). The Journal of Ecology.1983;: 923-936.","Maximum.dispersal.distance.m.","19.5","MaxDispersalDistance","Flores","m",NA
"Carduus nutans","Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",NA,"Jongejans, Eelke, et al. Dispersal and demography contributions to population spread of Carduus nutans in its native and invaded ranges. Journal of Ecology. 2008;96:4 : 687-697","Maximum.dispersal.distance.m.","36.3","MaxDispersalDistance","Flores","m",NA
"Carduus nutans","Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",NA,"Jongejans, Eelke, et al. Dispersal and demography contributions to population spread of Carduus nutans in its native and invaded ranges. Journal of Ecology. 2008;96:4 : 687-697","Maximum.dispersal.distance.m.","33","MaxDispersalDistance","Flores","m",NA
"Carduus nutans","Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",NA,"Sheppard, et al.  (1994) Predispersal seed predation on Carduus nutans (Asteraceae) in Southern Europe. Acta Oecologica, 15, 529ñ541","Maximum.dispersal.distance.m.","37.5","MaxDispersalDistance","Flores","m",NA
"Carduus nutans","Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",NA,"Skarpaas O, Shea K. Dispersal patterns, dispersal mechanisms, and invasion wave speeds for invasive thistles. The American naturalist. 2007;170(3):421-30","Maximum.dispersal.distance.m.","96","MaxDispersalDistance","Flores","m",NA
"Carduus nutans","Carduus nutans","Carduus nutans","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:8185959",NA,"Smith, Lane M., Kok LT. Dispersal of Musk Thistle (Carduus nutans) Seeds. Weed Science. 1984;32(1):120-125","Maximum.dispersal.distance.m.","100","MaxDispersalDistance","Flores","m",NA
"Carpobrotus edulis","Carpobrotus edulis","Carpobrotus edulis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","gbif","GBIF:3084842",NA,"Bourgeois K, Suehs CM, Vidal E, MÈdail F. Invasional meltdown potential: Facilitation between introduced plants and mammals on French Mediterranean islands. Ecoscience. 2005;12(2):248-256","Maximum.dispersal.distance.m.","500","MaxDispersalDistance","Flores","m",NA
"Carpobrotus edulis","Carpobrotus edulis","Carpobrotus edulis","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Aizoaceae","gbif","GBIF:3084842",NA,"D'Antonio C. Seed Production and Dispersal in the Non-Native, Invasive Succulent Carpobrotus edulis (Aizoaceae) in Coastal Strand Communities of Central California. Journal of Applied Ecology. 1990;27(2):693-702","Maximum.dispersal.distance.m.","1000","MaxDispersalDistance","Flores","m",NA
"Chaenorhinum minus","Chaenorhinum minus","Chaenorhinum minus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","gbif","GBIF:3171669",NA,"Arnold, Robert M. Population dynamics and seed dispersal of Chaenorrhinum minus on railroad cinder ballast. American Midland Naturalist.1981;106:1: 80-91","Maximum.dispersal.distance.m.","0.22","MaxDispersalDistance","Flores","m",NA
"Cortaderia selloana","Cortaderia selloana","Cortaderia selloana","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2704523",NA,"Saura-Mas, S , Lloret F. Wind effects on dispersal patterns of the invasive alien Cortaderia selloana in Mediterranean wetlands. Acta Oecologica. 2005;27:129-133","Maximum.dispersal.distance.m.","40","MaxDispersalDistance","Flores","m",NA
"Cynara cardunculus","Cynara cardunculus","Cynara cardunculus","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:3112364",NA,"Marushia RG, Holt JS. The Effects of Habitat on Dispersal Patterns of an Invasive Thistle, Cynara Cardunculus. Biological Invasions. 2006;8(4):577-594","Maximum.dispersal.distance.m.","28","MaxDispersalDistance","Flores","m",NA
"Cytisus scoparius","Cytisus scoparius","Cytisus scoparius","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:5354656",NA,"Bossard CC. The Role of Habitat Disturbance, Seed Predation and Ant Dispersal on Establishment of the Exotic Shrub Cytisus scoparius in California. American Midland Naturalist. 1991;126(1):1","Maximum.dispersal.distance.m.","5","MaxDispersalDistance","Flores","m",NA
"Cytisus scoparius","Cytisus scoparius","Cytisus scoparius","Plantae","Tracheophyta","Magnoliopsida","Fabales","Fabaceae","gbif","GBIF:5354656",NA,"Bossard CC. The Role of Habitat Disturbance, Seed Predation and Ant Dispersal on Establishment of the Exotic Shrub Cytisus scoparius in California. American Midland Naturalist. 1991;126(1):2","Maximum.dispersal.distance.m.","5","MaxDispersalDistance","Flores","m",NA
"Erodium botrys","Erodium botrys","Erodium botrys","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2891628",NA,"Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1020","Maximum.dispersal.distance.m.","0.812995","MaxDispersalDistance","Flores","m",NA
"Erodium botrys","Erodium botrys","Erodium botrys","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2891628",NA,"Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1024","Maximum.dispersal.distance.m.","0.101","MaxDispersalDistance","Flores","m",NA
"Erodium brachycarpum","Erodium brachycarpum","Erodium brachycarpum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2891617",NA,"Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1021","Maximum.dispersal.distance.m.","0.79177","MaxDispersalDistance","Flores","m",NA
"Erodium brachycarpum","Erodium brachycarpum","Erodium brachycarpum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2891617",NA,"Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1025","Maximum.dispersal.distance.m.","0.076","MaxDispersalDistance","Flores","m",NA
"Erodium moschatum","Erodium moschatum","Erodium moschatum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:9419993",NA,"Stamp NE. Efficacy of Explosive vs. Hygroscopic Seed Dispersal by an Annual Grassland Species. American Journal of Botany. 1989;76(4):555-561","Maximum.dispersal.distance.m.","0.857","MaxDispersalDistance","Flores","m",NA
"Erodium moschatum","Erodium moschatum","Erodium moschatum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:9419993",NA,"Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1023","Maximum.dispersal.distance.m.","0.58148","MaxDispersalDistance","Flores","m",NA
"Erodium moschatum","Erodium moschatum","Erodium moschatum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:9419993",NA,"Stamp NE. Efficacy of Explosive vs. Hygroscopic Seed Dispersal by an Annual Grassland Species. American Journal of Botany. 1989;76(4):555-561.","Maximum.dispersal.distance.m.","0.269045","MaxDispersalDistance","Flores","m",NA
"Erodium moschatum","Erodium moschatum","Erodium moschatum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:9419993",NA,"Stamp NE. Seed Dispersal of Four Sympatric Grassland Annual Species of Erodium. Journal of Ecology. 1989;77(4):1005-1027","Maximum.dispersal.distance.m.","0.089","MaxDispersalDistance","Flores","m",NA
"Eschscholzia californica","Eschscholzia californica","Eschscholzia californica","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Papaveraceae","gbif","GBIF:2888380",NA,"Heijting, S, Van Der Werf, W, Kropff M. Seed dispersal by forage harvester and rigid-tine cultivator in maize. Weed Research. 2009;49:153-167","Maximum.dispersal.distance.m.","139.3","MaxDispersalDistance","Flores","m",NA
"Geranium molle","Geranium molle","Geranium molle","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","gbif","GBIF:2891488",NA,"Stamp, Nancy E., and Jeffrey R. Lucas. Ecological correlates of explosive seed dispersal.Oecologia. 1983;59:2-3 : 272-278","Maximum.dispersal.distance.m.","2.8","MaxDispersalDistance","Flores","m",NA
"Geum rivale","Geum rivale","Geum rivale","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:5369701",NA,"Kiviniemi, K. and Eriksson, O.  Dispersal, recruitment and site occupancy of grassland plants in fragmented habitats. Oikos.1999;86: 241-253.","Maximum.dispersal.distance.m.","660","MaxDispersalDistance","Flores","m",NA
"Geum rivale","Geum rivale","Geum rivale","Plantae","Tracheophyta","Magnoliopsida","Rosales","Rosaceae","gbif","GBIF:5369701",NA,"Kiviniemi, K. and Telenius, A. Experiments on adhesive dispersal by wood mouse: seed shadows and dispersal distances of 13 plant species from cultivated areas in southern Sweden. Ecography 1998;21: 108-116.","Maximum.dispersal.distance.m.","26","MaxDispersalDistance","Flores","m",NA
