"reported_name","reported_name_fixed","scientificName","kingdom","phylum","class","order","family","db","db_code","ObservationTypeSpecific","Source","Field","DispersalDistance","Code","Database","Unit","Sex","ObservationTypeGeneral"
"Panicum miliaceum","Panicum miliaceum","Panicum miliaceum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","gbif","GBIF:2705090","seed dispersal (field)","McCanny & Cavers 1987","Maximum_recorded_dispersal_distance_(m)","3","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Picea glauca","Picea glauca","Picea glauca","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284745","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","475","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Picea engelmannii","Picea engelmannii","Picea engelmannii","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284917","seed dispersal (field)","Greene & Johnson 1996","Maximum_recorded_dispersal_distance_(m)","190","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Pinus resinosa","Pinus resinosa","Pinus resinosa","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5285067","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","475","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Pinus strobus","Pinus strobus","Pinus strobus","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:5284982","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","475","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Pseudotsuga menziesii","Pseudotsuga menziesii","Pseudotsuga menziesii","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2685796","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","800","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Solidago missouriensis","Solidago missouriensis","Solidago missouriensis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","gbif","GBIF:5389117","seed dispersal (field)","Hume & Archbold 1986 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","45","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Tsuga canadensis","Tsuga canadensis","Tsuga canadensis","Plantae","Tracheophyta","Pinopsida","Pinales","Pinaceae","gbif","GBIF:2687182","seed dispersal (field)","Greene & Johnson 1995 in Cain et al. 1998","Maximum_recorded_dispersal_distance_(m)","1600","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Castanopsis fargesii","Castanopsis fargesii","Castanopsis fargesii","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:5332927","seed dispersal (field)","Xiao et al. 2005","Maximum_recorded_dispersal_distance_(m)","35","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
"Cyclobalanopsis glauca","Cyclobalanopsis glauca","Quercus glauca","Plantae","Tracheophyta","Magnoliopsida","Fagales","Fagaceae","gbif","GBIF:2876873","seed dispersal (field)","Xiao et al. 2005","Maximum_recorded_dispersal_distance_(m)","35","MaxDispersalDistance","Tamme et al. 2014","m",NA,"seed dispersal"
