"Code","Species","MaxDispersalDistanceKm","Genus","Hemisphere","Ecosystem","Gradient","Position","ShiftR","EleVeloT","LatVeloT","Unit","BaselineT","HFI","PrAb","Sampling","Grain","Signif","Quality","Ntaxa","Start","Area","LifeForm","Reference","Source","n_cl","n_sp","StartF","AreaF","NtaxaF","IDn","corrected_shift","scientificName","kingdom","phylum","class","order","family","ObservationTypeGeneral","Group"
"MaxDispersalDistance","Jacobaea vulgaris",0.036,"Jacobaea","North","Terrestrial","Latitudinal","Centroid",-0.127485114,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9796,26794,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9796,0.110593525235812,"Senecio jacobaea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Primula veris",0.00012,"Primula","North","Terrestrial","Latitudinal","Trailing edge",4.2379052,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9797,26795,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9797,1.81274555393671,"Primula veris","Plantae","Tracheophyta","Magnoliopsida","Ericales","Primulaceae","seed dispersal","Plants"
"MaxDispersalDistance","Heracleum sphondylium",0.0062,"Heracleum","North","Terrestrial","Latitudinal","Trailing edge",-0.802633829,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9798,27525,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9798,-0.0288732422124387,"Heracleum sphondylium","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Crepis capillaris",0.65,"Crepis","North","Terrestrial","Latitudinal","Centroid",-0.5479665,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9802,23521,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9802,-0.149523221139715,"Crepis capillaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Ranunculus acris",0.3,"Ranunculus","North","Terrestrial","Latitudinal","Leading edge",-0.000199143,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9805,25710,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9805,0.0367742472646468,"Ranunculus acris","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","seed dispersal","Plants"
"MaxDispersalDistance","Viola riviniana",0.0046,"Viola","North","Terrestrial","Latitudinal","Centroid",-1.366731972,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9807,26805,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9807,-0.385966596160365,"Viola riviniana","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","seed dispersal","Plants"
"MaxDispersalDistance","Anthriscus sylvestris",0.12,"Anthriscus","North","Terrestrial","Latitudinal","Trailing edge",-3.941010143,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9808,26806,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9808,-1.17551505492315,"Anthriscus sylvestris","Plantae","Tracheophyta","Magnoliopsida","Apiales","Apiaceae","seed dispersal","Plants"
"MaxDispersalDistance","Silene flos-cuculi",0.00037,"Silene","North","Terrestrial","Latitudinal","Leading edge",0.137070086,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9813,26810,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9813,0.0690613717914936,"Silene flos-cuculi","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Odontites vernus",0.00026,"Odontites","North","Terrestrial","Latitudinal","Centroid",-1.08087447,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9814,26812,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9814,-0.261126270884564,"Odontites vernus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","seed dispersal","Plants"
"MaxDispersalDistance","Odontites vernus",0.00026,"Odontites","North","Terrestrial","Latitudinal","Trailing edge",-2.2180352,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9816,27907,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9816,-0.546006380936692,"Odontites vernus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","seed dispersal","Plants"
"MaxDispersalDistance","Holcus lanatus",0.34,"Holcus","North","Terrestrial","Latitudinal","Centroid",-0.408590131,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9817,16380,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9817,-0.107918334501565,"Holcus lanatus","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
"MaxDispersalDistance","Scorzoneroides autumnalis",0.61,"Scorzoneroides","North","Terrestrial","Latitudinal","Leading edge",-0.704184,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9822,27671,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9822,-0.104361040502758,"Leontodon autumnalis","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Cirsium arvense",0.05337,"Cirsium","North","Terrestrial","Latitudinal","Leading edge",0.009246857,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9823,26821,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9823,0.0112167819871728,"Cirsium arvense","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Anthoxanthum odoratum",0.002,"Anthoxanthum","North","Terrestrial","Latitudinal","Trailing edge",-1.992716514,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9826,17482,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9826,-0.463683612503818,"Anthoxanthum odoratum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
"MaxDispersalDistance","Spergularia media",0.13,"Spergularia","North","Terrestrial","Latitudinal","Centroid",0.095646197,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9828,26705,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9828,0.0373367375879925,"Spergularia media","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Digitalis purpurea",0.00115,"Digitalis","North","Terrestrial","Latitudinal","Centroid",-6.465632286,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9831,24643,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9831,-1.97061826848799,"Digitalis purpurea","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Plantaginaceae","seed dispersal","Plants"
"MaxDispersalDistance","Cirsium arvense",0.05337,"Cirsium","North","Terrestrial","Latitudinal","Centroid",-0.120187405,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9832,26830,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9832,-0.043829195024919,"Cirsium arvense","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Spergularia rubra",0.00015,"Spergularia","North","Terrestrial","Latitudinal","Centroid",-3.006932857,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9833,25738,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9833,-1.04850519988316,"Spergularia rubra","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Ranunculus acris",0.3,"Ranunculus","North","Terrestrial","Latitudinal","Centroid",-0.382886322,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9835,24647,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9835,0.00469664027284117,"Ranunculus acris","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","seed dispersal","Plants"
"MaxDispersalDistance","Spergularia marina",0.34,"Spergularia","North","Terrestrial","Latitudinal","Centroid",3.126017391,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9839,25744,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9839,1.09790733749179,"Spergularia marina","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Fallopia convolvulus",0.00022,"Fallopia","North","Terrestrial","Latitudinal","Centroid",-3.921296857,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9843,24655,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9843,-1.04989090929239,"Fallopia convolvulus","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","seed dispersal","Plants"
"MaxDispersalDistance","Viola riviniana",0.0046,"Viola","North","Terrestrial","Latitudinal","Leading edge",-0.023002857,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9846,26844,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9846,0.0422450617392455,"Viola riviniana","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","seed dispersal","Plants"
"MaxDispersalDistance","Ranunculus acris",0.3,"Ranunculus","North","Terrestrial","Latitudinal","Trailing edge",-0.000632743,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9848,28588,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9848,0.264147060975779,"Ranunculus acris","Plantae","Tracheophyta","Magnoliopsida","Ranunculales","Ranunculaceae","seed dispersal","Plants"
"MaxDispersalDistance","Stellaria media",0.00032,"Stellaria","North","Terrestrial","Latitudinal","Leading edge",0.748122857,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9851,27942,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9851,0.182080329755387,"Stellaria media","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Matricaria discoidea",0.00013,"Matricaria","North","Terrestrial","Latitudinal","Centroid",-2.659022739,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9854,26852,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9854,-0.753670312879006,"Matricaria discoidea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Crepis capillaris",0.65,"Crepis","North","Terrestrial","Latitudinal","Leading edge",0.041762543,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9856,26854,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9856,0.0564747270162582,"Crepis capillaris","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Stellaria media",0.00032,"Stellaria","North","Terrestrial","Latitudinal","Centroid",-1.081989199,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9861,26859,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9861,-0.309000864684249,"Stellaria media","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Arenaria serpyllifolia",0.00013,"Arenaria","North","Terrestrial","Latitudinal","Leading edge",-0.3795336,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9866,26864,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9866,-0.0376629179319869,"Arenaria serpyllifolia","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Caryophyllaceae","seed dispersal","Plants"
"MaxDispersalDistance","Odontites vernus",0.00026,"Odontites","North","Terrestrial","Latitudinal","Leading edge",1.794675629,NA,2.311916212,"km/year",6.86523,0.234463474761702,"OCCUR","TWO","FINE","YES","LOW",411,1975,2.82549500534257,"phanero",139,"A138_P1",9867,27958,"(1.97e+03,1.98e+03]","(4.85,31.3]","(254,1.33e+03]",9867,0.381464036069438,"Odontites vernus","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","seed dispersal","Plants"
"MaxDispersalDistance","Peromyscus maniculatus",3.22,"Peromyscus","North","Terrestrial","Latitudinal","Leading edge",0,NA,0.760227736,"km/year",4.9756,0.129121097864797,"OCCUR","TWO","FINE","NO","LOW",8,1883,3.18663295667825,"endo",140,"A139_P1",9869,29468,"[1.8e+03,1.91e+03]","(4.85,31.3]","[1,99]",9869,NA,"Peromyscus maniculatus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","natal dispersal","Mammals"
"MaxDispersalDistance","Peromyscus maniculatus",3.22,"Peromyscus","North","Terrestrial","Latitudinal","Leading edge",0,NA,0.760227736,"km/year",4.9756,0.129121097864797,"OCCUR","TWO","FINE","NO","LOW",8,1883,3.18663295667825,"endo",140,"A139_P1",9869,29468,"[1.8e+03,1.91e+03]","(4.85,31.3]","[1,99]",9869,NA,"Peromyscus maniculatus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","movement study","Mammals"
"MaxDispersalDistance","Myodes gapperi",0.49,"Myodes","North","Terrestrial","Latitudinal","Leading edge",0,NA,0.760227736,"km/year",4.9756,0.129121097864797,"OCCUR","TWO","FINE","NO","LOW",8,1883,3.18663295667825,"endo",140,"A139_P1",9870,29378,"[1.8e+03,1.91e+03]","(4.85,31.3]","[1,99]",9870,NA,"Myodes gapperi","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","movement study","Mammals"
"MaxDispersalDistance","Napaeozapus insignis",0.607,"Napaeozapus","North","Terrestrial","Latitudinal","Leading edge",0,NA,0.760227736,"km/year",4.9756,0.129121097864797,"OCCUR","TWO","FINE","NO","LOW",8,1883,3.18663295667825,"endo",140,"A139_P1",9872,29298,"[1.8e+03,1.91e+03]","(4.85,31.3]","[1,99]",9872,NA,"Napaeozapus insignis","Animalia","Chordata","Mammalia","Rodentia","Dipodidae","movement study","Mammals"
"MaxDispersalDistance","Peromyscus leucopus",14.73,"Peromyscus","North","Terrestrial","Latitudinal","Leading edge",6.119193299,NA,0.760227736,"km/year",4.9756,0.129121097864797,"OCCUR","TWO","FINE","NO","LOW",8,1883,3.18663295667825,"endo",140,"A139_P1",9873,29296,"[1.8e+03,1.91e+03]","(4.85,31.3]","[1,99]",9873,NA,"Peromyscus leucopus","Animalia","Chordata","Mammalia","Rodentia","Cricetidae","movement study","Mammals"
"MaxDispersalDistance","Didelphis virginiana",5.91,"Didelphis","North","Terrestrial","Latitudinal","Leading edge",8.695652174,NA,2.023342214,"km/year",4.92956,0.129121097864797,"OCCUR","TWO","FINE","NO","LOW",8,1968,3.18663295667825,"endo",140,"A139_P2",9874,29294,"(1.91e+03,1.97e+03]","(4.85,31.3]","[1,99]",9874,NA,"Didelphis virginiana","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","natal dispersal","Mammals"
"MaxDispersalDistance","Didelphis virginiana",5.91,"Didelphis","North","Terrestrial","Latitudinal","Leading edge",8.695652174,NA,2.023342214,"km/year",4.92956,0.129121097864797,"OCCUR","TWO","FINE","NO","LOW",8,1968,3.18663295667825,"endo",140,"A139_P2",9874,29294,"(1.91e+03,1.97e+03]","(4.85,31.3]","[1,99]",9874,NA,"Didelphis virginiana","Animalia","Chordata","Mammalia","Didelphimorphia","Didelphidae","movement study","Mammals"
"MaxDispersalDistance","Rhinanthus minor",0.00045,"Rhinanthus","North","Terrestrial","Elevation","Centroid",-0.365853659,2.027148576,NA,"m/year",-0.98889,0.10096500783131,"OCCUR","TWO","FINE","YES","BALANCED",106,1922,-4.6373255734411,"phanero",14,"A14_P1",9881,25785,"(1.91e+03,1.97e+03]","[1.54e-05,4.85]","(99,254]",9881,-0.171969377457021,"Rhinanthus minor","Plantae","Tracheophyta","Magnoliopsida","Lamiales","Orobanchaceae","seed dispersal","Plants"
"MaxDispersalDistance","Solidago virgaurea",0.0056,"Solidago","North","Terrestrial","Elevation","Centroid",0.475609756,2.027148576,NA,"m/year",-0.98889,0.10096500783131,"OCCUR","TWO","FINE","YES","BALANCED",106,1922,-4.6373255734411,"phanero",14,"A14_P1",9895,20695,"(1.91e+03,1.97e+03]","[1.54e-05,4.85]","(99,254]",9895,0.037784116423877,"Solidago virgaurea","Plantae","Tracheophyta","Magnoliopsida","Asterales","Asteraceae","seed dispersal","Plants"
"MaxDispersalDistance","Anthoxanthum odoratum",0.002,"Anthoxanthum","North","Terrestrial","Elevation","Centroid",1.829268293,2.027148576,NA,"m/year",-0.98889,0.10096500783131,"OCCUR","TWO","FINE","YES","BALANCED",106,1922,-4.6373255734411,"phanero",14,"A14_P1",9903,16830,"(1.91e+03,1.97e+03]","[1.54e-05,4.85]","(99,254]",9903,0.198344086398652,"Anthoxanthum odoratum","Plantae","Tracheophyta","Liliopsida","Poales","Poaceae","seed dispersal","Plants"
"MaxDispersalDistance","Rumex acetosa",0.00099,"Rumex","North","Terrestrial","Elevation","Centroid",0.280487805,2.027148576,NA,"m/year",-0.98889,0.10096500783131,"OCCUR","TWO","FINE","YES","BALANCED",106,1922,-4.6373255734411,"phanero",14,"A14_P1",9904,23620,"(1.91e+03,1.97e+03]","[1.54e-05,4.85]","(99,254]",9904,0.0747332175328134,"Rumex acetosa","Plantae","Tracheophyta","Magnoliopsida","Caryophyllales","Polygonaceae","seed dispersal","Plants"
"MaxDispersalDistance","Geranium sylvaticum",0.0027,"Geranium","North","Terrestrial","Elevation","Centroid",-0.073170732,2.027148576,NA,"m/year",-0.98889,0.10096500783131,"OCCUR","TWO","FINE","YES","BALANCED",106,1922,-4.6373255734411,"phanero",14,"A14_P1",9911,20711,"(1.91e+03,1.97e+03]","[1.54e-05,4.85]","(99,254]",9911,-0.162456231218646,"Geranium sylvaticum","Plantae","Tracheophyta","Magnoliopsida","Geraniales","Geraniaceae","seed dispersal","Plants"
"MaxDispersalDistance","Viola canina",0.0047,"Viola","North","Terrestrial","Elevation","Centroid",-0.182926829,2.027148576,NA,"m/year",-0.98889,0.10096500783131,"OCCUR","TWO","FINE","YES","BALANCED",106,1922,-4.6373255734411,"phanero",14,"A14_P1",9914,21078,"(1.91e+03,1.97e+03]","[1.54e-05,4.85]","(99,254]",9914,-0.0338147805195786,"Viola canina","Plantae","Tracheophyta","Magnoliopsida","Malpighiales","Violaceae","seed dispersal","Plants"
"MaxDispersalDistance","Elanus leucurus",160,"Elanus","North","Terrestrial","Latitudinal","Leading edge",8.055555556,NA,1.388359291,"km/year",17.72024,0.156329412378339,"OCCUR","TWO","MEDIUM","NO","LOW",68,1973,4.19047806663805,"endo",141,"A140_P1",9926,6842,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","[1,99]",9926,0.990515301220688,"Elanus leucurus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","natal dispersal","Birds"
"MaxDispersalDistance","Elanus leucurus",160,"Elanus","North","Terrestrial","Latitudinal","Leading edge",8.055555556,NA,1.388359291,"km/year",17.72024,0.156329412378339,"OCCUR","TWO","MEDIUM","NO","LOW",68,1973,4.19047806663805,"endo",141,"A140_P1",9926,6842,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","[1,99]",9926,0.990515301220688,"Elanus leucurus","Animalia","Chordata","Aves","Accipitriformes","Accipitridae","movement study","Birds"
"MaxDispersalDistance","Toxostoma curvirostre",30,"Toxostoma","North","Terrestrial","Latitudinal","Leading edge",8.611111111,NA,1.388359291,"km/year",17.72024,0.156329412378339,"OCCUR","TWO","MEDIUM","NO","LOW",68,1973,4.19047806663805,"endo",141,"A140_P1",9955,6871,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","[1,99]",9955,1.15017947158914,"Toxostoma curvirostre","Animalia","Chordata","Aves","Passeriformes","Mimidae","natal dispersal","Birds"
"MaxDispersalDistance","Toxostoma curvirostre",30,"Toxostoma","North","Terrestrial","Latitudinal","Leading edge",8.611111111,NA,1.388359291,"km/year",17.72024,0.156329412378339,"OCCUR","TWO","MEDIUM","NO","LOW",68,1973,4.19047806663805,"endo",141,"A140_P1",9955,6871,"(1.97e+03,1.98e+03]","(62.4,1.23e+04]","[1,99]",9955,1.15017947158914,"Toxostoma curvirostre","Animalia","Chordata","Aves","Passeriformes","Mimidae","movement study","Birds"
