publi_name,kingdom,phylum,class,order,family,genus,SpeciesChecked,temp,Locomotion_mode,Locomotion_secondary,Mobility,order_common_name
Aphodius_rufipes,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius_rufipes,ectotherm,crawling,flying,mobile,beetles
Aphodius_rufus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius_rufus,ectotherm,crawling,flying,mobile,beetles
Calamosternus_granarius,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius_granarius,ectotherm,crawling,flying,mobile,beetles
Colobopterus_erraticus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius_erraticus,ectotherm,crawling,flying,mobile,beetles
Esymus_pusillus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius_pusillus,ectotherm,crawling,flying,mobile,beetles
Trichonotulus_scrofa,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Aphodius,Aphodius_scrofa,ectotherm,crawling,flying,mobile,beetles
Bubas_bubalus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Bubas,Bubas_bubalus,ectotherm,crawling,flying,mobile,beetles
Caccobius_schreberi,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Caccobius,Caccobius_schreberi,ectotherm,crawling,flying,mobile,beetles
Euoniticellus_fulvus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euoniticellus,Euoniticellus_fulvus,ectotherm,crawling,flying,mobile,beetles
Euonthophagus_amyntas,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euonthophagus,Euonthophagus_amyntas,ectotherm,crawling,flying,mobile,beetles
Euonthophagus_gibbosus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Euonthophagus,Euonthophagus_gibbosus,ectotherm,crawling,flying,mobile,beetles
Melinopterus_prodromus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Melinopterus,Melinopterus_prodromus,ectotherm,crawling,flying,mobile,beetles
Onthophagus_baraudi,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_baraudi,ectotherm,crawling,flying,mobile,beetles
Onthophagus_coenobita,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_coenobita,ectotherm,crawling,flying,mobile,beetles
Onthophagus_fracticornis,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_fracticornis,ectotherm,crawling,flying,mobile,beetles
Onthophagus_furcatus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_furcatus,ectotherm,crawling,flying,mobile,beetles
Onthophagus_grossepunctatus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_grossepunctatus,ectotherm,crawling,flying,mobile,beetles
Onthophagus_joannae,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_joannae,ectotherm,crawling,flying,mobile,beetles
Onthophagus_lemur,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_lemur,ectotherm,crawling,flying,mobile,beetles
Onthophagus_ovatus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_ovatus,ectotherm,crawling,flying,mobile,beetles
Onthophagus_similis,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_similis,ectotherm,crawling,flying,mobile,beetles
Onthophagus_taurus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_taurus,ectotherm,crawling,flying,mobile,beetles
Onthophagus_vacca,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_vacca,ectotherm,crawling,flying,mobile,beetles
Onthophagus_verticicornis,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Onthophagus,Onthophagus_verticicornis,ectotherm,crawling,flying,mobile,beetles
Otophorus_haemorrhoidalis,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Otophorus,Otophorus_haemorrhoidalis,ectotherm,crawling,flying,mobile,beetles
Phyllopertha_horticola,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Phyllopertha,Phyllopertha_horticola,ectotherm,crawling,flying,mobile,beetles
Sisyphus_schaefferi,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Sisyphus,Sisyphus_schaefferi,ectotherm,crawling,flying,mobile,beetles
Teuchestes_fossor,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Teuchestes,Teuchestes_fossor,ectotherm,crawling,flying,mobile,beetles
Trichius_fasciatus,Animalia,Arthropoda,Insecta,Coleoptera,Scarabaeidae,Trichius,Trichius_fasciatus,ectotherm,crawling,flying,mobile,beetles
Menticirrhus_saxatilis,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Menticirrhus,Menticirrhus_saxatilis,ectotherm,swimming,NA,mobile,NA
Cynoscion_regalis,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Cynoscion,Cynoscion_regalis,ectotherm,swimming,NA,mobile,NA
Larimus_fasciatus,Animalia,Chordata,Actinopterygii,Perciformes,Sciaenidae,Larimus,Larimus_fasciatus,ectotherm,swimming,NA,mobile,NA
Amphiglossus_melanopleura,Animalia,Chordata,Reptilia,Squamata,Scincidae,Madascincus,Madascincus_melanopleura,ectotherm,running,NA,mobile,reptiles
Amphiglossus_tsaratananensis,Animalia,Chordata,Reptilia,Squamata,Scincidae,Amphiglossus,Amphiglossus_tsaratananensis,ectotherm,running,NA,mobile,reptiles
Cyphon_coarctatus,Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,Contacyphon,Contacyphon_coarctatus,ectotherm,crawling,flying,mobile,beetles
Cyphon_variabilis,Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,Contacyphon,Contacyphon_variabilis,ectotherm,crawling,flying,mobile,beetles
Elodes_marginata,Animalia,Arthropoda,Insecta,Coleoptera,Scirtidae,Elodes,Elodes_marginata,ectotherm,crawling,flying,mobile,beetles
Tamias_merriami,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_merriami,endotherm,running,NA,mobile,rodents
Tamias_senex,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_senex,endotherm,running,NA,mobile,rodents
Spermophilus_beldingi,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus_beldingi,endotherm,running,NA,mobile,rodents
Tamias_speciosus,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_speciosus,endotherm,running,NA,mobile,rodents
Tamias_minimus,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_minimus,endotherm,running,NA,mobile,rodents
Sciurus_griseus,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,Sciurus_griseus,endotherm,running,NA,mobile,rodents
Spermophilus_lateralis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callospermophilus,Callospermophilus_lateralis,endotherm,running,NA,mobile,rodents
Urocitellus_beldingi,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Urocitellus,Urocitellus_beldingi,endotherm,running,NA,mobile,rodents
Tamias_alpinus,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_alpinus,endotherm,running,NA,mobile,rodents
Otospermophilus_beecheyi,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus_beecheyi,endotherm,running,NA,mobile,rodents
Tamias_quadrimaculatus,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_quadrimaculatus,endotherm,running,NA,mobile,rodents
Spermophilus_beecheyi,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Otospermophilus,Otospermophilus_beecheyi,endotherm,running,NA,mobile,rodents
Callospermophilus_lateralis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Callospermophilus,Callospermophilus_lateralis,endotherm,running,NA,mobile,rodents
Tamias_amoenus,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_amoenus,endotherm,running,NA,mobile,rodents
Tamias_umbrinus,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamias,Tamias_umbrinus,endotherm,running,NA,mobile,rodents
Tamiasciurus_douglasi,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Tamiasciurus,Tamiasciurus_douglasii,endotherm,running,NA,mobile,rodents
Marmota_flaviventris,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Marmota,Marmota_flaviventris,endotherm,running,NA,mobile,rodents
Anaspis_frontalis,Animalia,Arthropoda,Insecta,Coleoptera,Scraptiidae,Anaspis,Anaspis_frontalis,ectotherm,crawling,NA,mobile,beetles
Anaspis_rufilabris,Animalia,Arthropoda,Insecta,Coleoptera,Scraptiidae,Anaspis,Anaspis_rufilabris,ectotherm,crawling,NA,mobile,beetles
Abra_prismatica,Animalia,Mollusca,Bivalvia,Veneroida,Semelidae,Abra,Abra_prismatica,ectotherm,burrowing,NA,facultatively mobile,mollusks
Abra_alba,Animalia,Mollusca,Bivalvia,Veneroida,Semelidae,Abra,Abra_alba,ectotherm,burrowing,NA,facultatively mobile,mollusks
Sthenelais_limicola,Animalia,Annelida,Polychaeta,Phyllodocida,Sigalionidae,Sthenelais,Sthenelais_limicola,ectotherm,crawling/swimming,NA,mobile,bristle worms
Necrophorus_vespillo,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Nicrophorus,Nicrophorus_vespillo,ectotherm,crawling,NA,mobile,beetles
Necrophorus_vespilloides,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Nicrophorus,Nicrophorus_vespilloides,ectotherm,crawling,NA,mobile,beetles
Oiceoptoma_thoracica,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Oiceoptoma,Oiceoptoma_thoracicum,ectotherm,crawling,NA,mobile,beetles
Thanatophilus_rugosus,Animalia,Arthropoda,Insecta,Coleoptera,Silphidae,Thanatophilus,Thanatophilus_rugosus,ectotherm,crawling,NA,mobile,beetles
Xeris_spectrum,Animalia,Arthropoda,Insecta,Hymenoptera,Siricidae,Xeris,Xeris_spectrum,ectotherm,flying,NA,mobile,wasps
Sorex_trowbridgii,Animalia,Chordata,Mammalia,Insectivora,Soricidae,Sorex,Sorex_trowbridgii,endotherm,running,NA,mobile,shrews
Sorex_ornatus,Animalia,Chordata,Mammalia,Insectivora,Soricidae,Sorex,Sorex_ornatus,endotherm,running,NA,mobile,shrews
Sorex_palustris,Animalia,Chordata,Mammalia,Insectivora,Soricidae,Sorex,Sorex_palustris,endotherm,running,NA,mobile,shrews
Sorex_monticolus,Animalia,Chordata,Mammalia,Insectivora,Soricidae,Sorex,Sorex_monticolus,endotherm,running,NA,mobile,shrews
Sorex_vagrans,Animalia,Chordata,Mammalia,Insectivora,Soricidae,Sorex,Sorex_vagrans,endotherm,running,NA,mobile,shrews
Sphaerites_glabratus,Animalia,Arthropoda,Insecta,Coleoptera,Sphaeritidae,Sphaerites,Sphaerites_glabratus,ectotherm,crawling,flying,mobile,beetles
Spio_filicornis,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Spio,Spio_filicornis,ectotherm,sessile,NA,sessile,bristle worms
Scolelepis_bonnieri,Animalia,Annelida,Polychaeta,Spionida,Spionidae,Scolelepis,Scolelepis_bonnieri,ectotherm,sessile,NA,sessile,bristle worms
Aonides_paucibranchiata,Animalia,Annelida,Polychaeta,Canalipalpata,Spionidae,Aonides,Aonides_paucibranchiata,ectotherm,sessile,NA,sessile,bristle worms
Acidota_cruentata,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Acidota,Acidota_cruentata,ectotherm,crawling,NA,mobile,beetles
Aleochara_lanuginosa,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Aleochara,Aleochara_lanuginosa,ectotherm,crawling,NA,mobile,beetles
Amischa_analis,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Amischa,Amischa_analis,ectotherm,crawling,NA,mobile,beetles
Amphichroum_canaliculatum,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Amphichroum,Amphichroum_canaliculatum,ectotherm,crawling,NA,mobile,beetles
Anotylus_rugosus,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Anotylus,Anotylus_rugosus,ectotherm,crawling,NA,mobile,beetles
Anotylus_tetracarinatus,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Anotylus,Anotylus_tetracarinatus,ectotherm,crawling,NA,mobile,beetles
Anthobium_melanocephalum,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Anthobium,Anthobium_melanocephalum,ectotherm,crawling,NA,mobile,beetles
Anthophagus_alpestris,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Anthophagus,Anthophagus_alpestris,ectotherm,crawling,NA,mobile,beetles
Anthophagus_omalinus,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Anthophagus,Anthophagus_omalinus,ectotherm,crawling,NA,mobile,beetles
Atheta_coriaria,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_coriaria,ectotherm,crawling,NA,mobile,beetles
Atheta_crassicornis,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_crassicornis,ectotherm,crawling,NA,mobile,beetles
Atheta_fungi,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_fungi,ectotherm,crawling,NA,mobile,beetles
Atheta_gagatina,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_gagatina,ectotherm,crawling,NA,mobile,beetles
Atheta_laevana,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_laevana,ectotherm,crawling,NA,mobile,beetles
Atheta_longicornis,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_longicornis,ectotherm,crawling,NA,mobile,beetles
Atheta_myrmecobia,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_myrmecobia,ectotherm,crawling,NA,mobile,beetles
Atheta_pallidicornis,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_pallidicornis,ectotherm,crawling,NA,mobile,beetles
Atheta_picipes,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_picipes,ectotherm,crawling,NA,mobile,beetles
Atheta_sodalis,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Atheta,Atheta_sodalis,ectotherm,crawling,NA,mobile,beetles
Bibloporus_bicolor,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Bibloporus,Bibloporus_bicolor,ectotherm,crawling,NA,mobile,beetles
Bryaxis_nodicornis,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Bryaxis,Bryaxis_nodicornis,ectotherm,crawling,NA,mobile,beetles
Dinaraea_angustula,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Dinaraea,Dinaraea_angustula,ectotherm,crawling,NA,mobile,beetles
Staphylinus_fossor,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Dinothenarus,Dinothenarus_fossor,ectotherm,crawling,NA,mobile,beetles
Domene_scabricollis,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Domene,Domene_scabricollis,ectotherm,crawling,NA,mobile,beetles
Eusphalerum_alpinum,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Eusphalerum,Eusphalerum_alpinum,ectotherm,crawling,NA,mobile,beetles
Eusphalerum_florale,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Eusphalerum,Eusphalerum_florale,ectotherm,crawling,NA,mobile,beetles
Eusphalerum_limbatum,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Eusphalerum,Eusphalerum_limbatum,ectotherm,crawling,NA,mobile,beetles
Eusphalerum_longipenne,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Eusphalerum,Eusphalerum_longipenne,ectotherm,crawling,NA,mobile,beetles
Eusphalerum_stramineum,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Eusphalerum,Eusphalerum_stramineum,ectotherm,crawling,NA,mobile,beetles
Gabrius_splendidulus,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Gabrius,Gabrius_splendidulus,ectotherm,crawling,NA,mobile,beetles
Geostiba_circellaris,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Geostiba,Geostiba_circellaris,ectotherm,crawling,NA,mobile,beetles
Gyrophaena_angustata,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Gyrophaena,Gyrophaena_manca,ectotherm,crawling,NA,mobile,beetles
Gyrophaena_boleti,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Gyrophaena,Gyrophaena_boleti,ectotherm,crawling,NA,mobile,beetles
Haploglossa_villosula,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Haploglossa,Haploglossa_villosula,ectotherm,crawling,NA,mobile,beetles
Lathrobium_fulvipenne,Animalia,Arthropoda,Insecta,Coleoptera,Staphylinidae,Lathrobium,Lathrobium_fulvipenne,ectotherm,crawling,NA,mobile,beetles
